keyLength        |encrypt(ms)      |decrypt(ms)      |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |8.00             |
256              |15.00            |8.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |8.00             |
256              |15.00            |8.00             |
256              |15.00            |7.00             |
256              |14.00            |8.00             |
256              |15.00            |8.00             |
256              |15.00            |8.00             |
256              |15.00            |7.00             |
256              |15.00            |8.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |15.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |15.00            |8.00             |
256              |15.00            |7.00             |
256              |14.00            |8.00             |
256              |15.00            |8.00             |
256              |15.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |14.00            |7.00             |
256              |15.00            |8.00             |
256              |15.00            |8.00             |
256              |16.00            |8.00             |
256              |16.00            |9.00             |
256              |15.00            |8.00             |
256              |16.00            |8.00             |
256              |17.00            |8.00             |
256              |16.00            |8.00             |
256              |17.00            |8.00             |
256              |15.00            |7.00             |
256              |15.00            |7.00             |
384              |37.00            |19.00            |
384              |38.00            |20.00            |
384              |38.00            |20.00            |
384              |38.00            |20.00            |
384              |38.00            |20.00            |
384              |38.00            |19.00            |
384              |37.00            |19.00            |
384              |36.00            |20.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |37.00            |20.00            |
384              |37.00            |19.00            |
384              |36.00            |3612.00          |
384              |44.00            |3622.00          |
384              |35.00            |1858.00          |
384              |37.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |37.00            |18.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |37.00            |20.00            |
384              |37.00            |19.00            |
384              |37.00            |19.00            |
384              |37.00            |18.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |38.00            |20.00            |
384              |37.00            |19.00            |
384              |37.00            |20.00            |
384              |37.00            |19.00            |
384              |38.00            |20.00            |
384              |36.00            |19.00            |
384              |35.00            |19.00            |
384              |37.00            |20.00            |
384              |38.00            |20.00            |
384              |38.00            |19.00            |
384              |38.00            |20.00            |
384              |37.00            |20.00            |
384              |37.00            |19.00            |
384              |36.00            |19.00            |
384              |38.00            |19.00            |
384              |35.00            |19.00            |
384              |37.00            |19.00            |
384              |39.00            |19.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |55.00            |19.00            |
384              |36.00            |18.00            |
384              |36.00            |19.00            |
384              |38.00            |20.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |1426.00          |18.00            |
384              |35.00            |19.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |37.00            |18.00            |
384              |3639.00          |3622.00          |
384              |3629.00          |28.00            |
384              |3639.00          |18.00            |
384              |3639.00          |18.00            |
384              |807.00           |19.00            |
384              |36.00            |19.00            |
384              |36.00            |20.00            |
384              |37.00            |18.00            |
384              |35.00            |18.00            |
384              |37.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |20.00            |
384              |39.00            |19.00            |
384              |37.00            |18.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |37.00            |20.00            |
384              |38.00            |20.00            |
384              |38.00            |19.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |19.00            |
384              |36.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |21.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |27.00            |
384              |36.00            |18.00            |
384              |37.00            |19.00            |
384              |35.00            |18.00            |
384              |35.00            |19.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |19.00            |
384              |37.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |18.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |36.00            |19.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |18.00            |
384              |36.00            |19.00            |
384              |35.00            |19.00            |
384              |36.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |19.00            |
384              |35.00            |18.00            |
384              |36.00            |19.00            |
384              |38.00            |19.00            |
384              |34.00            |18.00            |
384              |35.00            |19.00            |
384              |36.00            |19.00            |
384              |35.00            |19.00            |
384              |36.00            |19.00            |
384              |35.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |36.00            |18.00            |
384              |34.00            |18.00            |
384              |34.00            |19.00            |
384              |36.00            |20.00            |
384              |36.00            |19.00            |
384              |35.00            |19.00            |
384              |36.00            |19.00            |
384              |35.00            |18.00            |
384              |34.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |36.00            |19.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |35.00            |18.00            |
384              |37.00            |20.00            |
384              |38.00            |19.00            |
384              |35.00            |18.00            |
384              |36.00            |19.00            |
384              |40.00            |21.00            |
384              |37.00            |21.00            |
384              |36.00            |19.00            |
384              |37.00            |19.00            |
384              |38.00            |19.00            |
384              |36.00            |19.00            |
384              |38.00            |21.00            |
384              |38.00            |22.00            |
384              |39.00            |19.00            |
384              |35.00            |19.00            |
384              |35.00            |18.00            |
512              |71.00            |37.00            |
512              |77.00            |37.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |38.00            |
512              |74.00            |38.00            |
512              |74.00            |39.00            |
512              |3676.00          |2197.00          |
512              |74.00            |37.00            |
512              |70.00            |37.00            |
512              |74.00            |37.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |38.00            |
512              |73.00            |38.00            |
512              |73.00            |40.00            |
512              |74.00            |36.00            |
512              |70.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |69.00            |36.00            |
512              |70.00            |36.00            |
512              |69.00            |37.00            |
512              |73.00            |3631.00          |
512              |841.00           |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |39.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |39.00            |
512              |72.00            |37.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |36.00            |
512              |70.00            |37.00            |
512              |70.00            |36.00            |
512              |69.00            |36.00            |
512              |70.00            |37.00            |
512              |69.00            |36.00            |
512              |73.00            |39.00            |
512              |74.00            |39.00            |
512              |76.00            |39.00            |
512              |75.00            |41.00            |
512              |72.00            |37.00            |
512              |71.00            |37.00            |
512              |72.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
512              |71.00            |37.00            |
512              |71.00            |37.00            |
512              |70.00            |37.00            |
512              |70.00            |37.00            |
